form	lemma	POS	morph
de	de	PRE	MORPH=empty
cochons	cochon	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Pourquoy	pourquoi	ADVgen	MORPH=empty
donc	donc	ADVgen	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
vouldroient	vouloir	VERcjg	MODE=con|PERS.=3|NOMB.=p
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
abandonner	abandonner	VERinf	MORPH=empty
puis	puis	ADVgen	NOMB.=s
que	que	CONsub	MORPH=empty
tant	tant	ADVgen	MORPH=empty
bonne	bon	ADJqua	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
trouvent	trouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
:	:	PONfbl	MORPH=empty
vrayement	vraiment	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
droict	droit	NOMcom	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
maintiennent	maintenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
leur	leur	PROper	PERS.=3|NOMB.=s|GENRE=f
ventre	ventre	NOMcom	NOMB.=s|GENRE=f
fort	fort	ADVgen	MORPH=empty
propice	propice	ADJqua	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
besoing	besoin	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
rien	rien	PROind	NOMB.=s
/	/	PONfbl	MORPH=empty
d'	de	PRE	MORPH=empty
estudier	étudier	VERinf	MORPH=empty
encore	encore	ADVgen	MORPH=empty
moins	moins	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
voulez	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
plus	plus	ADVgen	MORPH=empty
?	?	PONfrt	MORPH=empty
Autre	autre	ADJind	NOMB.=s
cause	cause	NOMcom	NOMB.=s|GENRE=f
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
trouve	trouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
pourquoy	pourquoi	ADVgen	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
doibve	devoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
maintenir	maintenir	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
sinon	sinon	PRE	NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
sacrificateurs	sacrificateur	NOMcom	NOMB.=p|GENRE=m
Babyloniens	babylonien	NOMpro	NOMB.=p|GENRE=m
maintenoient	maintenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
Bel	bel	NOMpro	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
que	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
estoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
nourris	nourrir	VERppe	NOMB.=p|GENRE=m
eux	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
/	/	PONfbl	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
femmes	femme	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
petis	petit	ADJqua	NOMB.=p|GENRE=m
enfans	enfant	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
offroit	offrir	VERcjg	MODE=ind|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
celle	celui	DETdem	NOMB.=s|GENRE=f
idole	idole	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ung	un	NOMcom	NOMB.=s|GENRE=m
Daniel	Daniel	NOMpro	NOMB.=s|GENRE=m
survint	survenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
qui	qui	PROrel	MORPH=empty
descouvrit	découvrir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
faulx	faux	ADJqua	NOMB.=p|GENRE=m
ouvrage	ouvrage	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
furent	être	VERcjg	MODE=ind|PERS.=3|NOMB.=p
confuz	confus	VERppe	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
suscitera	susciter	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
ja	jà	NOMpro	PERS.=1|NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
suscite	susciter	VERppe	NOMB.=s|GENRE=f
ung	un	ADJqua	NOMB.=s|GENRE=m
Daniel	Daniel	ADJqua	NOMB.=s|GENRE=m
plain	plain	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
plainement	plainement	ADVgen	MORPH=empty
donnera	donner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
congnoistre	connaître	VERinf	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
faulcete	faussete	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
tant	tant	ADVgen	MORPH=empty
couverte	couvrir	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
palliee	pâlier	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
voila	voilà	ADJqua	NOMB.=s|GENRE=m
paovres	pauvre	VERppe	NOMB.=p|GENRE=m
sacrificateurs	sacrificateur	NOMcom	NOMB.=p|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
bas	bas	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Declaration	déclaration	NOMcom	NOMB.=s|GENRE=f
septiesme	septième	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
comment	comment	ADVint	MORPH=empty
/	/	PONfbl	MORPH=empty
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
pourra	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
maintenir	maintenir	VERinf	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
paovre	pauvre	ADJqua	NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
PUis	puis	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
por	pour	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
causes	cause	NOMcom	NOMB.=p|GENRE=f
predictes	prédire	ADJqua	NOMB.=p|GENRE=f
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
doibt	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
maintenir	maintenir	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
reste	rester	VERcjg	TEMPS=pst|NOMB.=s
voir	voir	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
comment	comment	ADVint	MORPH=empty
cela	cela	PROdem	NOMB.=s|GENRE=n
se	se	PROper	PERS.=3
pourra	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
principal	principal	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
icy	ici	ADVgen	MORPH=empty
paovres	pauvre	ADJqua	NOMB.=p|GENRE=m
sacrificateurs	sacrificateur	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
ne	ne	ADVneg	MORPH=empty
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
autre	autre	DETind	NOMB.=s
refuge	refuge	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
me	je	PROper	PERS.=1|NOMB.=s|CAS=r
debvriez	devoir	VERcjg	MODE=con|PERS.=2|NOMB.=p
bien	bien	ADVgen	MORPH=empty
aymer	aimer	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
veu	voir	VERppe	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
tant	tant	ADVgen	MORPH=empty
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
songneux	songneux	ADJqua	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
affaire	affaire	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Or	or	CONcoo	MORPH=empty
entendez	entendre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
donc	donc	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
retenez	retenir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
conseil	conseil	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
s'	se	PROper	PERS.=3
ensuit	ensuivre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
jamais	jamais	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
meilleur	meilleur	ADJqua	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
cas	cas	NOMcom	NOMB.=p|GENRE=m
n'	ne	ADVneg	MORPH=empty
en	en	PROadv	MORPH=empty
pourrez	pouvoir	VERcjg	MODE=con|PERS.=2|NOMB.=p
trouver	trouver	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Premierement	premièrement	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p
convient	convenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
noter	noter	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n'	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	ADVgen	MORPH=empty
deux	deux	DETcar	NOMB.=p
manieres	manière	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
maintenir	maintenir	VERinf	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m
une	un	PROind	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
force	force	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
l'	le	DETdef	NOMB.=s
autre	autre	PROind	NOMB.=s
par	par	PRE	MORPH=empty
droict	droit	NOMcom	NOMB.=s
.	.	PONfrt	MORPH=empty
Parquoy	parquoi	PRE.PROrel	NOMB.=s
une	un	PROind	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
deux	deux	PROcar	NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
faut	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
choisir	choisir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Advisez	aviser	VERcjg	MODE=imp|PERS.=2|NOMB.=p
laquelle	lequel	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p
deux	deux	ADJcar	NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
propre	propre	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
droict	droit	NOMcom	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
rendez	rendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
/	/	PONfbl	MORPH=empty
certes	certes	ADVgen	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
fin	fin	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
faulsete	fausseté	NOMcom	NOMB.=s|GENRE=f
/	/	PONfbl	MORPH=empty
hypocrisie	hypocrisie	VERcjg	NOMB.=s
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
mensonge	mensonge	VERcjg	NOMB.=s|GENRE=m
(	(	PONpga	MORPH=empty
combien	combien	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
tarde	tarder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
long	long	ADJqua	NOMB.=s|GENRE=m
aller	aller	VERinf	MORPH=empty
)	)	PONpdr	MORPH=empty
par	par	PRE	MORPH=empty
droict	droit	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=f
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ruez	ruer	VERppe	NOMB.=p|GENRE=m
jus	jus	ADJqua	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
demeure	demeurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donc	donc	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
meilleure	meilleur	ADJqua	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Parquoy	parquoi	PRE.PROrel	NOMB.=s
je	je	PROper	PERS.=1|NOMB.=s|CAS=n
ne	ne	ADVneg	MORPH=empty
scay	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que	CONsub	MORPH=empty
puissiez	pouvoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
faire	faire	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
sinon	sinon	PROpos	NOMB.=s
que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
vostre	votre	DETpos	PERS.=2|NOMB.=s|GENRE=m
esperit	esprit	NOMcom	NOMB.=s|GENRE=m
maling	malin	NOMcom	NOMB.=s|GENRE=m
(	(	PONpga	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ja	jà	PROper	PERS.=1|NOMB.=s|GENRE=m
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
bien	bien	ADVgen	MORPH=empty
commence	commencer	VERppe	NOMB.=s
)	)	PONpdr	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
vous	vous	PROper	PERS.=2|NOMB.=p
vous	vous	PROper	PERS.=2|NOMB.=p
tiendrez	tenir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=p
/	/	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
autant	autant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
faire	faire	VERinf	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=m
pourra	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
/	/	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
concil	concil	NOMcom	NOMB.=s|GENRE=m
general	général	ADJqua	NOMB.=s|GENRE=m
empescherez	empêcher	VERcjg	MODE=ind|PERS.=2|NOMB.=p
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
maintiendrez	maintenir	VERcjg	MODE=ind|PERS.=2|NOMB.=p
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
(	(	PONpga	MORPH=empty
contre	contre	PRE	MORPH=empty
qui	qui	PROrel	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
bataillez	batailler	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
)	)	PONpdr	MORPH=empty
finablement	finablement	ADVgen	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p
destruira	détruire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
messe	messe	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
chrestiens	chrétien	NOMcom	NOMB.=p|GENRE=m
considerez	considérer	VERcjg	MODE=imp|PERS.=2|NOMB.=p
par	par	PRE	MORPH=empty
quel	quel	DETrel	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
ces	ce	DETdem	NOMB.=p
gallans	galant	NOMcom	NOMB.=p|GENRE=m
maintiennent	maintenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
cas	cas	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
n'	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
point	point	NOMcom	NOMB.=s|GENRE=m
tout	tout	PROind	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
force	force	NOMcom	NOMB.=s|GENRE=f
?	?	PONfrt	MORPH=empty
Ilz	il	ADVgen	MORPH=empty
emprisonnent	emprisonner	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
destruisent	détruire	VERcjg	MODE=ind|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
pillent	piller	ADJqua	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
dechassent	déchasser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
bannissent	bannir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
bruslent	brûler	VERcjg	MODE=ind|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
tuent	tuer	NOMcom	NOMB.=p|GENRE=m
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
noyent	noyer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
/	/	PONfbl	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m
murtrissent	murtrir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
autant	autant	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
peuvent	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tous	tout	DETind	NOMB.=p|GENRE=m
ceulx	celui	PROdem	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
eulx	il	NOMcom	NOMB.=p|GENRE=m
contredisent	contredire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Par	par	PRE	MORPH=empty
impudentes	impudent	ADJqua	NOMB.=p|GENRE=f
menteries	menterie	NOMcom	NOMB.=p|GENRE=f
aussi	aussi	ADVgen	MORPH=empty
/	/	PONfbl	MORPH=empty
telz	tel	PROind	NOMB.=p|GENRE=m
ouvriers	ouvrier	NOMcom	NOMB.=p|GENRE=m
d'	de	PRE	MORPH=empty
iniquite	iniquité	NOMcom	NOMB.=s|GENRE=f
(	(	PONpga	MORPH=empty
pourtant	pourtant	ADVgen	MORPH=empty
qu'	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
osent	oser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
attendre	attendre	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
lumiere	lumière	NOMcom	NOMB.=s|GENRE=f
)	)	PONpdr	MORPH=empty
diffament	diffamer	NOMcom	NOMB.=s|GENRE=m
tous	tout	DETind	NOMB.=p|GENRE=m
amateurs	amateur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
verite	vérité	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
extreme	extrême	ADJqua	NOMB.=s|GENRE=m
malice	malice	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
donner	donner	VERinf	MORPH=empty
or	or	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
argent	argent	NOMcom	NOMB.=s|GENRE=m
/	/	PONfbl	MORPH=empty
dons	don	VERinf	NOMB.=p
et	et	CONcoo	MORPH=empty
presens	présent	NOMcom	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
congnoissent	connaître	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
avoir	avoir	VERinf	MORPH=empty
aucun	aucun	DETind	NOMB.=s|GENRE=m
povoir	pouvoir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|CAS=r
maintenir	maintenir	VERinf	MORPH=empty
/	/	PONfbl	MORPH=empty
